0.000000, 0.877813 
1.000000, 0.878262 
2.000000, 0.877415 
3.000000, 0.877493 
4.000000, 0.877997 
5.000000, 0.877879 
6.000000, 0.877619 
7.000000, 0.878918 
8.000000, 0.878004 
9.000000, 0.877770 
10.000000, 0.877479 
11.000000, 0.879508 
12.000000, 0.877403 
13.000000, 0.878202 
14.000000, 0.877207 
15.000000, 0.878365 
16.000000, 0.878035 
17.000000, 0.877316 
18.000000, 0.877598 
19.000000, 0.875838 
20.000000, 0.877035 
21.000000, 0.877287 
22.000000, 0.880062 
23.000000, 0.879208 
24.000000, 0.879641 
25.000000, 0.876165 
26.000000, 0.875942 
27.000000, 0.881369 
28.000000, 0.877186 
29.000000, 0.883587 
30.000000, 0.880640 
31.000000, 0.875504 
32.000000, 0.878289 
33.000000, 0.877533 
34.000000, 0.884698 
35.000000, 0.875681 
36.000000, 0.879691 
37.000000, 0.871282 
38.000000, 0.880106 
39.000000, 0.878875 
40.000000, 0.880087 
41.000000, 0.868064 
42.000000, 0.882102 
43.000000, 0.875738 
44.000000, 0.893043 
45.000000, 0.874056 
46.000000, 0.882214 
47.000000, 0.879395 
48.000000, 0.891700 
49.000000, 0.880250 
50.000000, 0.865248 
51.000000, 0.874814 
52.000000, 0.874787 
53.000000, 0.870497 
54.000000, 0.872483 
55.000000, 0.841026 
56.000000, 0.887195 
57.000000, 0.879725 
58.000000, 0.871094 
59.000000, 0.863229 
60.000000, 0.870130 
61.000000, 0.865672 
62.000000, 0.824138 
63.000000, 0.845188 
64.000000, 0.886139 
65.000000, 0.899441 
66.000000, 0.894410 
67.000000, 0.895833 
